DESPACHO CIFRADO;OPERACION;DESTINACION;REGIMEN;OFICIALIZACION;CANCELACION;AÑO;MES;ADUANA;COTIZACION;MEDIO TRANSPORTE;CANAL;ITEM;PAIS ORIGEN;PAIS PROCEDENCIA/DESTINO;USO;UNIDAD MEDIDA ESTADISTICA;CANTIDAD ESTADISTICA;KILO NETO;KILO BRUTO;FOB DOLAR;FLETE DOLAR;SEGURO DOLAR;IMPONIBLE DOLAR;IMPONIBLE GS;AJUSTE A INCLUIR;AJUSTE A DEDUCIR;POSICION;RUBRO;DESC CAPITULO;DESC POSICION;DESC PARTIDA;MERCADERIA;MARCA ITEM;ACUERDO;DERECHO;ISC;SERVICIO;RENTA;IVA;OTROS;TOTAL
"26DA000000122470";"EXPORTACION";"EFC1";"EXPORTACION COMPLEMENTARIA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";7;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"METROS";31.61;31.606;31.606;179.21;1.85;0.27;181.33;1172855.13;0;0;"6006.43.00.000F";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 60  GENEROS DE PUNTO";"CAPITULO 60  GENEROS DE PUNTO  LOS DEM¿S TEJIDOS DE PUNTO. -De fibras artiiciales:  -De fibras artiiciales:     -- Con hilados de distintos colores\r\n";"LOS DEM¿S TEJIDOS DE PUNTO. -De fibras artiiciales:";"MALHA VISCOSE (MESCLA) .";"LUNELLI";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122470";"EXPORTACION";"EFC1";"EXPORTACION COMPLEMENTARIA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";8;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"METROS";1255.09;1255.093;1255.093;7352.24;75.96;11.03;7439.23;48117460.39;0;0;"6006.41.00.000G";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 60  GENEROS DE PUNTO";"CAPITULO 60  GENEROS DE PUNTO  LOS DEM¿S TEJIDOS DE PUNTO. -De fibras artiiciales:  -De fibras artiiciales:     --Crudos o blanqueados\r\n";"LOS DEM¿S TEJIDOS DE PUNTO. -De fibras artiiciales:";"MALHA VISCOSE (BLANCO Y OFF WHITE) .";"LUNELLI";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122471";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";6;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"METROS";4.42;4.418;4.418;30.75;0;0;30.75;198893.15;0;0;"6006.22.00.000Q";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 60  GENEROS DE PUNTO";"CAPITULO 60  GENEROS DE PUNTO  LOS DEM¿S TEJIDOS DE PUNTO. -De algod¿n:  -De algod¿n:     -- Te¿idos\r\n";"LOS DEM¿S TEJIDOS DE PUNTO. -De algod¿n:";"MALHA ALGOD¿N (TE¿IDO)\t\t\t\t\t .";"LUNELLI";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122471";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";2;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"METROS";1255.09;1255.093;1255.093;7352.24;0;0;7352.24;47554802.98;0;0;"6006.41.00.000G";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 60  GENEROS DE PUNTO";"CAPITULO 60  GENEROS DE PUNTO  LOS DEM¿S TEJIDOS DE PUNTO. -De fibras artiiciales:  -De fibras artiiciales:     --Crudos o blanqueados\r\n";"LOS DEM¿S TEJIDOS DE PUNTO. -De fibras artiiciales:";"MALHA VISCOSE (BLANCO Y OFF WHITE) .";"LUNELLI";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122471";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";1;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"METROS";12218.82;12218.823;12218.823;72684.47;0;0;72684.47;470128239.87;0;0;"6006.42.00.000U";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 60  GENEROS DE PUNTO";"CAPITULO 60  GENEROS DE PUNTO  LOS DEM¿S TEJIDOS DE PUNTO. -De fibras artiiciales:  -De fibras artiiciales:     -- Te¿idos\r\n";"LOS DEM¿S TEJIDOS DE PUNTO. -De fibras artiiciales:";"MALHA VISCOSE (TE¿IDO) .";"LUNELLI";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122471";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";4;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"METROS";655.74;655.744;655.744;3962.95;0;0;3962.95;25632638.01;0;0;"6004.10.41.000M";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 60  GENEROS DE PUNTO";"CAPITULO 60  GENEROS DE PUNTO  TEJIDOS DE PUNTO DE ANCHURA SUPERIOR A 30 cm, CON UN CONTENIDO DE HILADOS DE\nELAST¿MEROS O DE HILOS DE CAUCHO SUPERIOR O IGUAL AL 5 % EN PESO, EXCEPTO LOS\nDE LA PARTIDA 60.01.    -Con un contenido de hilados de elast¿meros superior o igual al 5 % en peso, sin hilos de caucho    De fibras artificiales       Crudos o blanqueados";"TEJIDOS DE PUNTO DE ANCHURA SUPERIOR A 30 cm, CON UN CONTENIDO DE HILADOS DE\nELAST¿MEROS O DE HILOS DE CAUCHO SUPERIOR O IGUAL AL 5 % EN PESO, EXCEPTO LOS\nDE LA PARTIDA 60.01. ";"MALHA VISCOSE (BLANCO Y OFF WHITE) .";"LUNELLI";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122471";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";5;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"METROS";7816.23;7816.227;7816.23;48154.64;0;0;48154.64;311467582.34;0;0;"6004.10.42.000V";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 60  GENEROS DE PUNTO";"CAPITULO 60  GENEROS DE PUNTO  TEJIDOS DE PUNTO DE ANCHURA SUPERIOR A 30 cm, CON UN CONTENIDO DE HILADOS DE\nELAST¿MEROS O DE HILOS DE CAUCHO SUPERIOR O IGUAL AL 5 % EN PESO, EXCEPTO LOS\nDE LA PARTIDA 60.01.    -Con un contenido de hilados de elast¿meros superior o igual al 5 % en peso, sin hilos de caucho    De fibras artificiales       Te¿idos";"TEJIDOS DE PUNTO DE ANCHURA SUPERIOR A 30 cm, CON UN CONTENIDO DE HILADOS DE\nELAST¿MEROS O DE HILOS DE CAUCHO SUPERIOR O IGUAL AL 5 % EN PESO, EXCEPTO LOS\nDE LA PARTIDA 60.01. ";"MALHA VISCOSE (TE¿IDO) .";"LUNELLI";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122471";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";9;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"METROS";2998.36;2998.362;3603.209;19189.51;0;0;19189.51;124119093.95;0;0;"6004.10.42.000V";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 60  GENEROS DE PUNTO";"CAPITULO 60  GENEROS DE PUNTO  TEJIDOS DE PUNTO DE ANCHURA SUPERIOR A 30 cm, CON UN CONTENIDO DE HILADOS DE\nELAST¿MEROS O DE HILOS DE CAUCHO SUPERIOR O IGUAL AL 5 % EN PESO, EXCEPTO LOS\nDE LA PARTIDA 60.01.    -Con un contenido de hilados de elast¿meros superior o igual al 5 % en peso, sin hilos de caucho    De fibras artificiales       Te¿idos";"TEJIDOS DE PUNTO DE ANCHURA SUPERIOR A 30 cm, CON UN CONTENIDO DE HILADOS DE\nELAST¿MEROS O DE HILOS DE CAUCHO SUPERIOR O IGUAL AL 5 % EN PESO, EXCEPTO LOS\nDE LA PARTIDA 60.01. ";"TEJIDO DE VISCOSA CON ELASTANO Y POLIESTER - TE¿IDO .";"LUNELLI";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122471";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";3;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"METROS";31.61;31.606;31.606;179.21;0;0;179.21;1159142.82;0;0;"6006.43.00.000F";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 60  GENEROS DE PUNTO";"CAPITULO 60  GENEROS DE PUNTO  LOS DEM¿S TEJIDOS DE PUNTO. -De fibras artiiciales:  -De fibras artiiciales:     -- Con hilados de distintos colores\r\n";"LOS DEM¿S TEJIDOS DE PUNTO. -De fibras artiiciales:";"MALHA VISCOSE (MESCLA) .";"LUNELLI";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122471";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";7;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"METROS";52.78;52.781;52.781;357.32;0;0;357.32;2311170.77;0;0;"6004.10.11.000H";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 60  GENEROS DE PUNTO";"CAPITULO 60  GENEROS DE PUNTO  TEJIDOS DE PUNTO DE ANCHURA SUPERIOR A 30 cm, CON UN CONTENIDO DE HILADOS DE\nELAST¿MEROS O DE HILOS DE CAUCHO SUPERIOR O IGUAL AL 5 % EN PESO, EXCEPTO LOS\nDE LA PARTIDA 60.01.    -Con un contenido de hilados de elast¿meros superior o igual al 5 % en peso, sin hilos de caucho    De algod¿n       Crudos o blanqueados";"TEJIDOS DE PUNTO DE ANCHURA SUPERIOR A 30 cm, CON UN CONTENIDO DE HILADOS DE\nELAST¿MEROS O DE HILOS DE CAUCHO SUPERIOR O IGUAL AL 5 % EN PESO, EXCEPTO LOS\nDE LA PARTIDA 60.01. ";"TEJIDO DE ALGOD¿N CON ELASTANO - (BLANCO O BLANQUEADO) .";"LUNELLI";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122471";"EXPORTACION";"EM01";"EXPORTACION MAQUILA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";8;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"METROS";32.8;32.801;32.801;222.06;0;0;222.06;1436299.62;0;0;"6004.10.12.000Q";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 60  GENEROS DE PUNTO";"CAPITULO 60  GENEROS DE PUNTO  TEJIDOS DE PUNTO DE ANCHURA SUPERIOR A 30 cm, CON UN CONTENIDO DE HILADOS DE\nELAST¿MEROS O DE HILOS DE CAUCHO SUPERIOR O IGUAL AL 5 % EN PESO, EXCEPTO LOS\nDE LA PARTIDA 60.01.    -Con un contenido de hilados de elast¿meros superior o igual al 5 % en peso, sin hilos de caucho    De algod¿n       Te¿idos";"TEJIDOS DE PUNTO DE ANCHURA SUPERIOR A 30 cm, CON UN CONTENIDO DE HILADOS DE\nELAST¿MEROS O DE HILOS DE CAUCHO SUPERIOR O IGUAL AL 5 % EN PESO, EXCEPTO LOS\nDE LA PARTIDA 60.01. ";"TEJIDO DE ALGOD¿N CON ELASTANO - TE¿IDO\t\t  .";"LUNELLI";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122472";"EXPORTACION";"EFC1";"EXPORTACION COMPLEMENTARIA";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";1;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"UNIDAD";5036;9568.4;10072;26305.04;0;0;26305.04;170142840.07;0;0;"6301.40.00.000X";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 63LOS DEMAS ARTICULOS TEXTILES CONFECCIONADOS; JUEGOS O SURTIDOS;PRENDERIA Y TRAPOS";"CAPITULO 63LOS DEMAS ARTICULOS TEXTILES CONFECCIONADOS; JUEGOS O SURTIDOS;PRENDERIA Y TRAPOS  MANTAS.        -Mantas de fibras sint¿ticas(excepto las el¿ctricas)";"MANTAS. ";"MANTA (701185, 78)";"CORTTEX";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122473";"EXPORTACION";"EC03";"EXPORTACION A CONSUMO C/DIT CON TRANFORMACION";"18/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6468.07;"CAMION";"V";1;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"UNIDAD";5036;9568.4;10072;26305.04;0;0;26305.04;170142840.07;0;0;"6301.40.00.000X";"MANUFACTURAS DE TEJIDOS ( PRENDAS Y COMPLEMENTOS DE VESTIR)";"CAPITULO 63LOS DEMAS ARTICULOS TEXTILES CONFECCIONADOS; JUEGOS O SURTIDOS;PRENDERIA Y TRAPOS";"CAPITULO 63LOS DEMAS ARTICULOS TEXTILES CONFECCIONADOS; JUEGOS O SURTIDOS;PRENDERIA Y TRAPOS  MANTAS.        -Mantas de fibras sint¿ticas(excepto las el¿ctricas)";"MANTAS. ";"MANTA (701185, 78)";"CORTTEX";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122474";"EXPORTACION";"EFC1";"EXPORTACION COMPLEMENTARIA";"16/03/2026";"19/03/2026";"2026";"MARZO";"CAMPESTRE S.A.";6499.04;"CAMION";"V";1;"PY - PARAGUAY";"BR - BRASIL";"NUEVO";"KILOGRAMO";25000;25000;25430;80000;0;0;80000;519923200;0;0;"0402.21.10.000N";"LACTEOS Y DERIVADOS";"CAPITULO 4  LECHE Y PRODUCTOS LACTEOS; HUEVOS DE AVE; MIEL  NATURAL; PRODUCTOS COMESTIBLES DE ORIGEN ANIMAL  NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.";"CAPITULO 4  LECHE Y PRODUCTOS LACTEOS; HUEVOS DE AVE; MIEL  NATURAL; PRODUCTOS COMESTIBLES DE ORIGEN ANIMAL  NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.  LECHE Y NATA (CREMA), CONCENTRADAS O CON ADICION\nDE AZUCAR U OTRO EDULCORANTE. -En polvo, gr¿nulos o dem¿s formas s¿lidas, con\n un contenido de materias grasas superior al 1,5%\n en peso:  -En polvo, gr¿nulos o dem¿s formas s¿lidas, con\n un contenido de materias grasas superior al 1,5%\n en peso: --Sin adici¿n de az¿car ni otro edulcorante.\n       Leche entera.";"LECHE Y NATA (CREMA), CONCENTRADAS O CON ADICION\nDE AZUCAR U OTRO EDULCORANTE. -En polvo, gr¿nulos o dem¿s formas s¿lidas, con\n un contenido de materias grasas superior al 1,5%\n en peso:";"LECHE EN POLVO EN 1.000 BOLSAS DE 25 KGS.";"CHORTITZER";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122475";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"19/03/2026";"2026";"MARZO";"TERPORT - VILLETA";6468.07;"ACUATICO";"V";1;"CN - CHINA";"CN - CHINA";"NUEVO";"KILOGRAMO";138000;138000;139500;123805;16955;1238.05;141998.05;918453327.26;0;0;"3907.61.00.000L";"PLASTICOS Y SUS MANUFACTURAS";"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS";"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  POLIACETALES, LOS DEMAS POLIESTERES Y RESINAS\nEPOXI, EN FORMAS PRIMARIAS; POLICARBONATOS,RESINAS ALCIDICAS, POLIESTERES ALILICOS Y DEMAS POLIES-\nTERES, EN FORMAS PRIMARIAS.        -- Con un ¿ndice de viscosidad superior o igual a 78 ml/g\r\n";"POLIACETALES, LOS DEMAS POLIESTERES Y RESINAS\nEPOXI, EN FORMAS PRIMARIAS; POLICARBONATOS,RESINAS ALCIDICAS, POLIESTERES ALILICOS Y DEMAS POLIES-\nTERES, EN FORMAS PRIMARIAS. ";"TEREFTALATO DE POLIETILENO (PET)";"MANUCHAR";"SIN ACUERDO";0;0;4592267;0;92304559;3692182;100589008
"26DA000000122476";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"19/03/2026";"2026";"MARZO";"TERPORT - VILLETA";6468.07;"ACUATICO";"V";1;"CN - CHINA";"CN - CHINA";"NUEVO";"KILOGRAMO";138000;138000;139500;123805;16955;1238.05;141998.05;918453327.26;0;0;"3907.61.00.000L";"PLASTICOS Y SUS MANUFACTURAS";"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS";"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  POLIACETALES, LOS DEMAS POLIESTERES Y RESINAS\nEPOXI, EN FORMAS PRIMARIAS; POLICARBONATOS,RESINAS ALCIDICAS, POLIESTERES ALILICOS Y DEMAS POLIES-\nTERES, EN FORMAS PRIMARIAS.        -- Con un ¿ndice de viscosidad superior o igual a 78 ml/g\r\n";"POLIACETALES, LOS DEMAS POLIESTERES Y RESINAS\nEPOXI, EN FORMAS PRIMARIAS; POLICARBONATOS,RESINAS ALCIDICAS, POLIESTERES ALILICOS Y DEMAS POLIES-\nTERES, EN FORMAS PRIMARIAS. ";"TEREFTALATO DE POLIETILENO (PET)";"MANUCHAR";"SIN ACUERDO";0;0;4592267;0;92304559;3692182;100589008
"26DA000000122477";"EXPORTACION";"EFC1";"EXPORTACION COMPLEMENTARIA";"18/03/2026";"19/03/2026";"2026";"MARZO";"TERPORT";6468.07;"CAMION";"V";1;"CN - CHINA";"BO - BOLIVIA";"NUEVO";"LITROS";997887;29400;29400;24546.63;0;0;24546.63;158769321.1;0;0;"2710.19.21.100N";"COMBUSTIBLES Y DEMAS PRODUCTOS DERIVADOS DEL PETROLEO";"CAPITULO 27 COMBUSTIBLES MINERALES, ACEITES MINERALES  Y PRODUCTOS DE SU DESTILACION; MATERIAS BITUMINOSAS; CERAS MINERALES.";"CAPITULO 27 COMBUSTIBLES MINERALES, ACEITES MINERALES  Y PRODUCTOS DE SU DESTILACION; MATERIAS BITUMINOSAS; CERAS MINERALES.  ACEITES DE PETR¿LEO O DE MINERAL BITUMINOSO, EXCEPTO LOS ACEITES CRUDOS; PREPARACIONES NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE, CON UN CONTENIDO DE ACEITES DE PETR¿LEO O DE MINERAL \nBITUMINOSO SUPERIOR O IGUAL AL 70 % EN PESO,  EN LAS QUE ESTOS ACEITES CONSTITUYAN EL ELEMENTO BASE; DESECHOS DE ACEITES. - Aceites de petr¿leo o de mineral bituminoso (excepto los aceites crudos) y preparaciones no expresadas ni comprendidas en otra parte, con un contenido de aceites de petr¿leo o de mineral bituminoso superior o igual al 70 % en peso, en las que estos aceites constituyan el elemento base, excepto las que contengan biodi¿sel  y los desechos de aceites:  - Aceites de petr¿leo o de mineral bituminoso (excepto los aceites crudos) y preparaciones no expresadas ni comprendidas en otra parte, con un contenido de aceites de petr¿leo o de mineral bituminoso superior o igual al 70 % en peso, en las que estos aceites constituyan el elemento base, excepto las que contengan biodi¿sel  y los desechos de aceites: --Los demas    Otros aceites combustibles ---- Gasoleo (\"gas oil\")  Tipo A\r\n";"ACEITES DE PETR¿LEO O DE MINERAL BITUMINOSO, EXCEPTO LOS ACEITES CRUDOS; PREPARACIONES NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE, CON UN CONTENIDO DE ACEITES DE PETR¿LEO O DE MINERAL \nBITUMINOSO SUPERIOR O IGUAL AL 70 % EN PESO,  EN LAS QUE ESTOS ACEITES CONSTITUYAN EL ELEMENTO BASE; DESECHOS DE ACEITES. - Aceites de petr¿leo o de mineral bituminoso (excepto los aceites crudos) y preparaciones no expresadas ni comprendidas en otra parte, con un contenido de aceites de petr¿leo o de mineral bituminoso superior o igual al 70 % en peso, en las que estos aceites constituyan el elemento base, excepto las que contengan biodi¿sel  y los desechos de aceites:";"GAS OIL TIPO I  A GRANEL., ENTREGADO A YPFB POR CUENTA Y ORDEN DE TRAFIGURA PTE LTD.-";"SIN MARCA";"SIN ACUERDO";0;0;0;0;0;0;0
"26DA000000122478";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"19/03/2026";"2026";"MARZO";"AEROP. PETTIROSSI";6468.07;"AVION";"N";1;"CN - CHINA";"CN - CHINA";"NUEVO";"UNIDAD";30;4;4;129.25;115;1.3;245.55;1588234;0;0;"8716.90.90.000M";"VEHICULOS";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  REMOLQUES Y SEMIRREMOLQUES PARA CUALQUIER \nVEHICULO; LOS DEMAS VEHICULOS NO AUTOMOVILES;\nSUS PARTES.    -Partes.       Las dem¿s.";"REMOLQUES Y SEMIRREMOLQUES PARA CUALQUIER \nVEHICULO; LOS DEMAS VEHICULOS NO AUTOMOVILES;\nSUS PARTES. ";"DETALLADOS EN SUBITEM";"";"SIN ACUERDO";228706;0;7941;0;182488;7300;426435
"26DA000000122688";"EXPORTACION";"EC01";"EXPORTACION A CONSUMO";"13/03/2026";"17/03/2026";"2026";"MARZO";"PUERTO SECO BOREAL";6457.36;"CAMION";"V";1;"PY - PARAGUAY";"UY - URUGUAY";"NUEVO";"KILOGRAMO";22176;22176;26208;8568;0;0;8568;55326660.48;0;0;"0803.90.00.000K";"FRUTAS Y FRUTOS COMESTIBLES";"CAPITULO 8FRUTOS COMESTIBLES; CORTEZAS DE AGRIOS (CITRICOS)  O DE MELONES";"CAPITULO 8FRUTOS COMESTIBLES; CORTEZAS DE AGRIOS (CITRICOS)  O DE MELONES  BANANAS, INCLUIDOS LOS PL¿TANOS ¿PLANTAINS¿, FRESCOS O SECOS.        - Los dem¿s\r\n";"BANANAS, INCLUIDOS LOS PL¿TANOS ¿PLANTAINS¿, FRESCOS O SECOS. ";"LAS DEMAS EN 1.008 CAJAS DE MADERA CON 22 KILOS NETO Y 26 KILOS BRUTO C/U APROXIMADAMENTE CONTENIENDO; BANANAS FRESCAS EN SU ESTADO NATURAL PARA CONSUMO EN 28 PALLETS";"SAN JOSE";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122689";"EXPORTACION";"EFC1";"EXPORTACION COMPLEMENTARIA";"16/03/2026";"17/03/2026";"2026";"MARZO";"PUERTO SECO BOREAL";6499.04;"CAMION";"V";1;"PY - PARAGUAY";"UY - URUGUAY";"NUEVO";"KILOGRAMO";22176;22176;26208;8568;0;0;8513.05;55326660.48;0;0;"0803.90.00.000K";"FRUTAS Y FRUTOS COMESTIBLES";"CAPITULO 8FRUTOS COMESTIBLES; CORTEZAS DE AGRIOS (CITRICOS)  O DE MELONES";"CAPITULO 8FRUTOS COMESTIBLES; CORTEZAS DE AGRIOS (CITRICOS)  O DE MELONES  BANANAS, INCLUIDOS LOS PL¿TANOS ¿PLANTAINS¿, FRESCOS O SECOS.        - Los dem¿s\r\n";"BANANAS, INCLUIDOS LOS PL¿TANOS ¿PLANTAINS¿, FRESCOS O SECOS. ";"LAS DEMAS EN 1.008 CAJAS DE MADERA CON 22 KILOS NETO Y 26 KILOS BRUTO C/U APROXIMADAMENTE CONTENIENDO; BANANAS FRESCAS EN SU ESTADO NATURAL PARA CONSUMO EN 28 PALLETS";"SAN JOSE";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122690";"IMPORTACION";"IDA3";"INGRESO A DEPOSITO ADUANERO C/ DOCUMENTO DE TRANSPORTE";"09/07/2025";"17/03/2026";"2026";"MARZO";"TERPORT - VILLETA";7710.7;"ACUATICO";"R";1;"CN - CHINA";"CN - CHINA";"NUEVO";"UNIDAD";720;25632;28152;67680;17650;123.05;85453.05;658902832.64;0;0;"8418.10.00.000D";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES  REFRIGERADORES, CONGELADORES Y DEMAS MATERIAL, MAQUINAS Y APARATOS PARA LA PRODUCCION DE FRIO, AUNQUE NO SEAN ELECTRICOS; BOMBAS DE CALOR, EXCEPTO LAS MAQUINAS Y APARATOS PARA EL\nACONDICIONAMIENTO DE AIRE DE LA PARTIDA NRO. 84.15.      -Combinaciones de refrigerador y congelador\nconservador con puertas exteriores separadas.  -Combinaciones de refrigerador y congelador con puertas o cajones exteriores separados, o de combinaciones de estos elementos";"REFRIGERADORES, CONGELADORES Y DEMAS MATERIAL, MAQUINAS Y APARATOS PARA LA PRODUCCION DE FRIO, AUNQUE NO SEAN ELECTRICOS; BOMBAS DE CALOR, EXCEPTO LAS MAQUINAS Y APARATOS PARA EL\nACONDICIONAMIENTO DE AIRE DE LA PARTIDA NRO. 84.15. ";"MIDEA REFRIGERATORS MODEL MDRT294FGG28";"MIDEA";"SIN ACUERDO";0;0;0;0;0;0;0
